id,text,label,language,category,technique,has_link,has_urgency,alphabet
1122,Čestitamo! Osvojili ste vaučer za Politika. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1123,DExpress: Paket je preuzet. Potvrda dostave je primljena. Hvala na poverenju.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1124,Raspored casova za zimski semestar je objavljen.,legitimate,sr,education,ascii_approximation_single,FALSE,FALSE,latin
1125,"BH Telecom: Vaš račun za jun iznosi 32,50 KM. Rok plaćanja 15.07.2026.",legitimate,bs,telecom,bill,FALSE,TRUE,latin
1126,Čestitamo! Osvojili ste besplatni paket podataka.,phishing,sr,telecom,false_reward,FALSE,FALSE,latin
1127,Čestitamo! Dobili ste iPhone 13 Pro. Kliknite za dostavu.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1128,Ljuljaška u parku je sigurno pričvršćena.,legitimate,sr,other,full_diacritic_lj,FALSE,FALSE,latin
1129,"Zagrebačka banka: Detektirana je prijava s novog uređaja (iPhone 14, Zagreb). Ako niste to Vi, potvrdite blokadu kartice: https://zaba-sigurnost.hr",phishing,hr,unknown,tricky,TRUE,FALSE,latin
1130,Detektovana je transakcija u inostranstvu. Potvrdite.,phishing,sr,bank,threat,FALSE,FALSE,latin
1131,МУП: Ваш пасош је успешно произведен. Спреман је за преузимање у МУП одељењу. Радно време: 08:00-16:00. Понесите стару путну исправу.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1132,MUP Srbije: Vaša vozačka dozvola je suspendovana zbog neplaćenih kazni. Platite: https://mup-kazne.online,phishing,sr,police,threat,TRUE,TRUE,latin
1133,HT: Isključili ste roaming za svoj broj. Ponovna aktivacija moguća u aplikaciji.,legitimate,hr,telecom,notification,FALSE,FALSE,latin
1134,"Yettel: Pretplata je obnovljena. Novi ciklus počinje 01.06.2026. Stanje računa: 0,00 RSD.",legitimate,sr,telecom,notification,FALSE,FALSE,latin
1135,А1: Ваша претплата је ажурирана са новим условима. Промене ступају на снагу од 01.07.2026. Детаљи су доступни у Мој А1 апликацији.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1136,ДЕxпресс: Пакет није достављен због нетачне адресе. Потврдите податке: https://dexpress-dostava.net,phishing,sr,delivery,urgency,TRUE,TRUE,cyrillic
1137,MUP je zaprimio krivičnu prijavu na vaše ime. Proverite.,phishing,sr,police,threat,FALSE,FALSE,latin
1138,Potvrdi je dodat vremenski pečat.,legitimate,sr,confirmation,morphological_case_dative,FALSE,FALSE,latin
1139,Čestitamo! Osvojili ste besplatnu dostavu na 6 meseci.,phishing,sr,delivery,false_reward,FALSE,FALSE,latin
1140,Telekom Srbija: Vaš broj je označen za prenos. Potvrdite ili otkažite: https://mts-prenos.info,phishing,sr,telecom,urgency,TRUE,TRUE,latin
1141,Pošta Srbije: Obaveštenje - Vaš paket je vraćen pošiljaocu jer nije preuzet u roku od 15 dana. Za ponovnu dostavu kontaktirajte pošiljaoca.,legitimate,sr,unknown,tricky,FALSE,TRUE,latin
1142,Hipotekarna banka: Hipotekarna banka nikada ne traži potvrdu transakcije putem SMS linka.,legitimate,me,bank,security,FALSE,FALSE,latin
1143,Глово Србија: Достава је стигла на Вашу адресу. Оставите рецензију у апликацији и остварите попуст.,legitimate,sr,delivery,notification,FALSE,FALSE,cyrillic
1144,Пошта Србије: Обавештење: Пакет је враћен пошиљаоцу због непреузимања. Контакт: 0700 100 300.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1145,Unesite broj lične karte i adresu za potvrdu.,phishing,sr,police,data_harvesting,FALSE,FALSE,latin
1146,Split parking: Uspješno ste platili parking kaznu putem aplikacije.,legitimate,hr,parking,notification,FALSE,FALSE,latin
1147,Пошта Србије: Пакет RS992143 чека царинење. Доплатите 350 RSD преко званичног линка: https://posta.rs/carina-plati,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1148,Microsoft: Microsoft ne šalje SMS poruke o blokadi naloga s linkom.,legitimate,neutral,account,security,FALSE,FALSE,latin
1149,MUP BiH: Putovnica vam ističe za 7 dana. Produžite online: http://mup-bih-obnova.com,phishing,bs,police,urgency,TRUE,TRUE,latin
1150,Hipotekarna banka: Kamata na štednju za drugi kvartal je obračunata. Detalji u aplikaciji.,legitimate,me,bank,notification,FALSE,FALSE,latin
1151,ŽPCG: Voz na relaciji Podgorica-Bar kasni 15 minuta. Izvinjavamo se.,legitimate,me,transport,notice,FALSE,FALSE,latin
1152,NLB: NLB ne šalje SMS poruke u kojima traži da potvrdite identitet putem linka.,legitimate,sr,bank,security,FALSE,FALSE,latin
1153,"A1 Srbija: Vaš račun pokazuje neobičnu potrošnju. Za vašu sigurnost, dodatna verifikacija je potrebna. Pozovite 064 100 100.",legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1154,OTP: Vaš nalog je označen za dodatnu zaštitu. Aktivirajte 2FA: https://otp.rs/2fa-aktivacija,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1155,NLB: Vaša kartica je prijavljena kao izgubljena. Blokirajte i naručite novu: https://nlb.rs/kartica-izgubljena,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1156,Logosoft: Logosoft ne šalje SMS poruke o sigurnosnim prijetnjama.,legitimate,bs,it,security,FALSE,FALSE,latin
1157,ОТП банка: ОТП банка не шаље СМС поруке с упитом за ажурирање личних података.,legitimate,sr,bank,security,FALSE,FALSE,cyrillic
1158,Pošta: Vaš paket je vraćen pošiljaocu jer nije preuzet u zakonskom roku. Za ponovnu dostavu kontaktirajte pošiljaoca ili 0700 100 300.,legitimate,sr,unknown,unknown,FALSE,TRUE,latin
1159,MTS: Hitno obaveštenje: Vaš broj je privremeno ograničen zbog sumnje na zloupotrebu. Kontaktirajte podršku na 064 123 4567 za verifikaciju.,legitimate,sr,unknown,unknown,FALSE,TRUE,latin
1160,"A1: Vaša pretplata je obnovljena. Novi ciklus počinje 01.06.2024. Stanje računa: 0,00 EUR.",legitimate,hr,telecom,notification,FALSE,FALSE,latin
1161,Банка Интеза: Ваш кредитни захтев је одобрен. Уговор је спреман за потпис у филијали Нови Сад. Термин: 25.06.2026 у 11:00h.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1162,U﻿lоgоvanje uspeš﻿nо na nаlоg.,phishing,sr,account,zero_width_idn_mix,FALSE,TRUE,latin
1163,HVB: Vaša štednja je pod rizikom. Zaštitite račun unutar 30 min: http://hvb-zastita.net,phishing,hr,bank,urgency,TRUE,TRUE,latin
1164,Večernji: Ako primite SMS 'paket zadržan' – to je prevara.,legitimate,hr,media,notice,FALSE,FALSE,latin
1165,"Банка Интеза: Успешно сте извршили плаћање од 3.450,00 RSD у Меркатору. Стање: 87.230,15 RSD.",legitimate,sr,bank,transaction,FALSE,FALSE,cyrillic
1166,BH Telecom: Lažne BH Telecom poruke – nemojte otvarati linkove. Prijavite na 1444.,legitimate,bs,telecom,security,FALSE,FALSE,latin
1167,Čestitamo! Osvojili ste vaučer za eUprava. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1168,Пошта Србије: Ваш пакет RS992143 је испоручен и потписан од стране примаоца. Електронска потврда је послата на email.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1169,MUP: Zahtev za izdavanje nove lične karte je u obradi. Očekujte SMS sa terminom.,legitimate,sr,police,notification,FALSE,FALSE,latin
1170,m:tel BiH: mtel ne šalje poruke s nagradnim igrama koje traže JMBG.,legitimate,bs,telecom,security,FALSE,FALSE,latin
1171,Vaš račun je označen za proveru. Unesite podatke za nastavak.,phishing,sr,bank,urgency,FALSE,FALSE,latin
1172,Unesite broj kartice i SMS kod za potvrdu.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1173,Čestitamo! Dobili ste iPhone 15 Pro. Kliknite za preuzimanje.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1174,Vaš račun je blokiran zbog sumnjive aktivnosti. Reagujte.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1175,Јеттел: Ваш уговор је продужен са побољшаним условима. Бесплатни минути и SMS поруке су активирани одмах. Проверите у апликацији.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1176,ПроКредит: Рата кредита доспева данас. Избегните камату: https://procredit-plati.net,phishing,sr,bank,threat,TRUE,TRUE,cyrillic
1177,А1: Ваша опција роаминг је истекла. Продужите за путовање у EU: https://a1.rs/roaming-produzenje,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1178,"Јеттел: Ваш уговор је продужен са побољшаним условима. Бесплатни минути: 1000, SMS: 500, Интернет: 15 GB. Активно од 01.07.2026.",legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1179,CERT CG: CERT Crne Gore – ne otvarajte linkove u porukama nepoznatih pošiljalaca.,legitimate,me,security,notice,FALSE,FALSE,latin
1180,DPD: Dostava je odgođena za sutra zbog vremenskih uvjeta. Novo vrijeme: 09-14h.,legitimate,hr,delivery,notification,FALSE,FALSE,latin
1181,ОТП банка: Неовлашћена трансакција од 22.500 RSD. Потврдите да нисте ви: https://otp-blokada.rs,phishing,sr,bank,threat,TRUE,TRUE,cyrillic
1182,Hifa Banka: Vaš depozit je oročen na 12 mjeseci sa kamatnom stopom 2.5%.,legitimate,bs,bank,notification,FALSE,FALSE,latin
1183,МУП: Ваш пасош истиче за 90 дана. Продужите на време да избегнете гужве. Заказивање термина: mup.gov.rs/termini,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1184,Јеттел: Ваш налог је означен за додатну верификацију због промене уређаја. Потврдите идентитет путем SMS кода који стиже на ваш број.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1185,Пошта Србије: Ваш пакет број RS998877 је оштећен. Захтев за одштету попуните: https://posta-steta.rs,phishing,sr,post,scam,TRUE,TRUE,cyrillic
1186,"Банка Интеза: Обавештење о безбедности: Детектована пријава са нове локације (Нови Сад). Ако сте то ви, нема потребе за акцијом. Проверите активност: intesabank.rs/aktivnost",legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1187,Poruci je dodat visok prioritet obrade.,legitimate,sr,communication,morphological_case_dative,FALSE,FALSE,latin
1188,MTS: Vaš mesečni izveštaj o potrošnji je dostupan. Pregledajte u Moj MTS aplikaciji.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1189,Vaša njiva je spremna za prolećnu setvu.,legitimate,sr,agriculture,full_diacritic_nj,FALSE,FALSE,latin
1190,Poreska uprava CG: Ne klikćite na linkove u porukama koje tvrde da ste dobitnik povrata poreza.,legitimate,me,tax,security,FALSE,FALSE,latin
1191,"MTS: Vaš TV paket je ažuriran. Dodati kanali: HBO, Cinemax, Arena Premium. Aktivacija do 24h. Uživajte u gledanju!",legitimate,sr,unknown,tricky,FALSE,TRUE,latin
1192,Hrvatski Telekom: Vaš račun pokazuje neobičnu potrošnju. Provjerite detalje i zaštite broj: https://ht-mojracun.com,phishing,hr,unknown,tricky,TRUE,FALSE,latin
1193,MUP CG: Prijavite smishing na 122 ili putem email adrese smishing@mup.gov.me.,legitimate,me,police,security,FALSE,FALSE,latin
1194,АИК: Ваша картица је привремено блокирана на Ваш захтев. За деблокаду позовите 011 20 20 000.,legitimate,sr,bank,notification,FALSE,FALSE,cyrillic
1195,Банка Интеза: Ваш трајни налог за струју је извршен. Износ: 4.567 RSD. Датум: 20.06.2026. Стање рачуна: 87.230 RSD.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1196,Srpskainfo.com: Srpskainfo ne traži podatke o kartici.,legitimate,bs,media,security,FALSE,FALSE,latin
1197,Hitno ažurirajte podatke jer je bezbednost ugrožena.,phishing,sr,account,urgency,FALSE,TRUE,latin
1198,Platite carinu od 350 RSD da biste oslobodili paket.,phishing,sr,post,urgency,FALSE,FALSE,latin
1199,Телеком: Ваша претплата за фиксни телефон истиче. Продужите без прекида: https://telekom.rs/fiksni-produzenje,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1200,"MUP Srbije: U slučaju da ste žrtva smishinga, prijavite najbližoj policijskoj stanici.",legitimate,sr,police,security,FALSE,FALSE,latin
1201,Obaveštavamo vas o poklonu koji vas čeka.,phishing,sr,reward,morphological_case_dative,FALSE,TRUE,latin
1202,Konzum BiH: Lažne Konzum nagrade – prijavite na 0800 22 33.,legitimate,bs,shopping,security,FALSE,FALSE,latin
1203,Čestitamo! Osvojili ste putovanje u Tursku. Unesite JMBG za potvrdu: http://putovanje-nagrada.com,phishing,neutral,reward,false_reward,TRUE,TRUE,latin
1204,B92: Otkrivamo nove prevare – smishing napadi na korisnike banaka.,legitimate,sr,media,notice,FALSE,FALSE,latin
1205,Čestitamo! Osvojili ste besplatni internet na 3 meseca.,phishing,sr,telecom,false_reward,FALSE,FALSE,latin
1206,Vaš nalog će biti trajno obrisan za 12h. Reagujte.,phishing,sr,account,urgency,FALSE,FALSE,latin
1207,Pošta BiH: Vaš paket je spreman za preuzimanje u poštanskom uredu Sarajevo Centar. Ponesite osobnu iskaznicu.,legitimate,bs,post,delivery,FALSE,FALSE,latin
1208,OTP: Vaš token je istekao. Generišite novi u filijali ili pozovite 011 655 5555 za uputstva. Stari token je deaktiviran.,legitimate,sr,unknown,tricky,FALSE,TRUE,latin
1209,Аир Србија: Повраћај средстава за отказани лет. Унесите податке: https://airserbiarefund.com,phishing,sr,travel,data_harvesting,TRUE,TRUE,cyrillic
1210,One: One vas nikada neće tražiti da kliknete na link za potvrdu računa.,legitimate,me,telecom,security,FALSE,FALSE,latin
1211,e-Građani: Nikada ne dijelite podatke za prijavu na portal e-Građani.,legitimate,hr,government,security,FALSE,FALSE,latin
1212,Pošta BiH: Paket BH123456 je zadržan na carini. Dopunite podatke: https://postabih-carina.ba,phishing,bs,post,urgency,TRUE,TRUE,latin
1213,Čestitamo! Osvojili ste iPhone 14. Kliknite sada.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1214,"Telemach Hrvatska: Vaš račun za svibanj iznosi 189,00 kn. Rok: 15.06.2024.",legitimate,hr,telecom,bill,FALSE,TRUE,latin
1215,Yettel: Vaš bonus bodovi će biti uklonjeni 30.06.2026. Iskoristite ih sada: https://yettel.rs/bonus-iskoristi,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1216,Čestitamo! Osvojili ste iPhone 12. Kliknite za preuzimanje.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1217,Čestitamo! Osvojili ste vaučer za Lidl. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1218,Čestitamo! Dobili ste vaučer od 1.000 RSD. Iskoristite odmah.,phishing,sr,reward,false_reward,FALSE,TRUE,latin
1219,Addiko Bank HR: Addiko ne šalje SMS poruke s upozorenjem o neaktivnosti.,legitimate,hr,bank,security,FALSE,FALSE,latin
1220,Sistem je arhivirao sadržaj vaše potvrde.,legitimate,sr,confirmation,morphological_case_genitive,FALSE,FALSE,latin
1221,ОТП: Ваш налог је означен за додатну заштиту. Активирајте 2FA: https://otp.rs/2fa-aktivacija,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1222,Čestitamo! Osvojili ste vaučer za Telegraf. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1223,"MUP Hrvatske: Za prijavu lažnih SMS poruka, koristite obrazac na mup.gov.hr.",legitimate,hr,police,security,FALSE,FALSE,latin
1224,Glovo Hrvatska: Glovo ne traži podatke o kartici putem SMS-a.,legitimate,hr,delivery,security,FALSE,FALSE,latin
1225,Pošta: Neuspešna dostava paketa #RS883291. Potvrdite termin: https://posta-dostava.help,phishing,sr,post,urgency,TRUE,TRUE,latin
1226,Porezna uprava HR: Porezna uprava ne šalje SMS s upitom za PDV.,legitimate,hr,tax,security,FALSE,FALSE,latin
1227,Hitno potvrdite dostavu paketa pre povrata.,phishing,sr,post,urgency,FALSE,TRUE,latin
1228,Pošta Srbije: Za sve informacije o pošiljci koristite samo zvaničnu aplikaciju.,legitimate,sr,post,security,FALSE,FALSE,latin
1229,Vaš račun je označen za proveru. Ažurirajte podatke odmah.,phishing,sr,bank,urgency,FALSE,TRUE,latin
1230,NLB Banka CG: NLB nikada ne šalje linkove za potvrdu identiteta putem SMS-a.,legitimate,me,bank,security,FALSE,FALSE,latin
1231,DM BiH: DM katalog za jun je objavljen. Pogledajte akcijske letke.,legitimate,bs,shopping,notice,FALSE,FALSE,latin
1232,PostExpress: PostExpress ne traži unos CVV koda putem SMS-a.,legitimate,sr,post,security,FALSE,FALSE,latin
1233,Telemach: Vaša pretplata se automatski produžuje za 12 mjeseci. Otkažite: https://telemach-otkaz.net,phishing,hr,telecom,scarcity,TRUE,TRUE,latin
1234,Čestitamo! Dobili ste besplatni internet na godinu dana.,phishing,sr,telecom,false_reward,FALSE,FALSE,latin
1235,NLB Banka BiH: Vaša kreditna kartica je spremna za preuzimanje u poslovnici.,legitimate,bs,bank,notification,FALSE,FALSE,latin
1236,OTP banka: Generisan je novi e-token. Za aktivaciju unesite kod sa naloga: https://otp.rs/aktivacija-tokena-e,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1237,"Poštovani, vašu pošiljku ćemo dostaviti sutra između 09:00 i 13:00 h.",legitimate,sr,post,delivery,FALSE,FALSE,latin
1238,Рајфајзен: Лажне поруке у име банке – увек проверите домен сајта.,legitimate,sr,bank,security,FALSE,FALSE,cyrillic
1239,Telenor: Vaš broj će biti ugašen zbog neplaćanja. Platite online: https://telenor-uplata.me,phishing,me,telecom,threat,TRUE,TRUE,latin
1240,МТС: Упозорење: лажне МТС поруке траже да унесете број картице. Никако!,legitimate,sr,telecom,security,FALSE,TRUE,cyrillic
1241,Čestitamo! Dobili ste vaučer od 2.000 RSD. Iskoristite odmah.,phishing,sr,reward,false_reward,FALSE,TRUE,latin
1242,Platite carinu od 300 RSD da biste oslobodili pošiljku.,phishing,sr,post,urgency,FALSE,FALSE,latin
1243,ПроКредит: Потребно је ажурирати податке о кредиту. Унесите ЈМБГ и број рачуна: https://procredit-potvrda.rs,phishing,sr,bank,data_harvesting,TRUE,TRUE,cyrillic
1244,ЈП Путеви Србије: Казна за пролаз кроз наплатну рампу без картице. Плаћање: https://putarine-plati.com,phishing,sr,tax,threat,TRUE,TRUE,cyrillic
1245,Wolt: Kurir kasni 10 minuta. Izvinjavamo se na kašnjenju.,legitimate,sr,delivery,notification,FALSE,FALSE,latin
1246,Pik BiH: Prodali ste artikal 'Samsung TV'. Novac je na vašem računu.,legitimate,bs,shopping,notification,FALSE,FALSE,latin
1247,Platite carinu od 300 RSD da biste oslobodili paket.,phishing,sr,post,urgency,FALSE,FALSE,latin
1248,"А1 Србија: Потрошња интернета: 8,2 GB од 15 GB. Додатни пакет активирајте SMS 'NET' на 1234.",legitimate,sr,telecom,notification,FALSE,FALSE,cyrillic
1249,"OTP banka: Mesečna naknada za račun iznosi 150 RSD. Stanje nakon naknade: 45.890,22 RSD.",legitimate,sr,bank,notification,FALSE,FALSE,latin
1250,Hitno: Vaš račun je ugrožen. Unesite šifru.,phishing,sr,bank,full_diacritic_set,FALSE,TRUE,latin
1251,Parkomat: Sustav je zabilježio neispravan unos. Potvrdite plaćanje: http://parkomat-plati.com,phishing,hr,tax,impersonation,TRUE,TRUE,latin
1252,MUP RH: Prijava za izdavanje nove osobne iskaznice je podneta. Termin za preuzimanje: 15.07.2024.,legitimate,hr,unknown,tricky,FALSE,FALSE,latin
1253,A1 HR: A1 vas nikad neće tražiti da unesete podatke o kartici u SMS poruci.,legitimate,hr,telecom,security,FALSE,FALSE,latin
1254,Čestitamo! Osvojili ste vaučer za Novosti. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1255,МУП: Регистрација вашег возила је успешно продужена. Нова саобраћајна дозвола је спремна за преузимање у МУП одељењу.,legitimate,sr,unknown,unknown,FALSE,FALSE,cyrillic
1256,Пошта Србије: Обавештење - Ваш пакет је враћен пошиљаоцу јер није преузет у року од 15 дана. За поновну доставу контактирајте пошиљаоца.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1257,ДЕxпресс: Курир је у близини ваше локације. Процењено време доставе: 15-25 min. Будите доступни на наведеној адреси.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1258,Nezavisne.com: Nezavisne ne šalje SMS poruke s dobitkom.,legitimate,bs,media,security,FALSE,FALSE,latin
1259,Telemach: Obavijest: Vaš ugovor o usluzi istječe 30.06.2024. Kontaktirajte nas za produženje ili promjenu paketa.,legitimate,hr,telecom,reminder,FALSE,TRUE,latin
1260,Pošta Srbije: Vaš paket čeka na preuzimanje. Radno vreme pošte: 08-20h. Ponesite ličnu kartu.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1261,Unesite CVV kod i broj kartice za verifikaciju.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1262,PKB: Odbijena transakcija zbog nedostatka sredstava. Molimo uplatite sredstva ili kontaktirajte banku.,legitimate,me,unknown,tricky,FALSE,FALSE,latin
1263,Zdravstveno osiguranje CG: Polica je uspješno produžena. Nova važnost: 01.07.2024 - 30.06.2025.,legitimate,me,unknown,tricky,FALSE,FALSE,latin
1264,DExpress: Vaš paket je uspješno dostavljen. Hvala što koristite DExpress!,legitimate,sr,delivery,notification,FALSE,FALSE,latin
1265,МТС: Прекорачење минута за 45 min. Додатни пакет од 100 min је активиран аутоматски за 250 RSD. Детаљи: mojmts.rs/cenovnik,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1266,"MUP Srbije: U slučaju sumnje na smishing, obrišite poruku i ne klikćite na link.",legitimate,sr,police,security,FALSE,FALSE,latin
1267,A1: Preusmeravanje poziva je uključeno. Za isključivanje pošaljite SMS 'STOP' na 1234.,legitimate,neutral,telecom,notification,FALSE,FALSE,latin
1268,m:tel BiH: m:tel apeluje – ne nasjedajte na lažne SMS poruke o osvojenim poenima.,legitimate,bs,telecom,security,FALSE,FALSE,latin
1269,"Yettel: Vaša porudžbina telefona (iPhone 15, 128GB) je poslata. Broj za praćenje: YS883291. Dostava: 2-3 radna dana.",legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1270,"Raiffeisen: Vaša kartica ****8832 je korišćena za transakciju u inostranstvu (Berlin, 450 EUR). Ako niste Vi, blokirajte: 011 330 3000",phishing,sr,unknown,tricky,FALSE,FALSE,latin
1271,Vaš nalog će biti trajno obrisan za 24h. Reagujte odmah.,phishing,sr,account,urgency,FALSE,TRUE,latin
1272,"Sparkasse BiH: Uspješno ste izvršili uplatu na račun. Iznos: 120,00 KM.",legitimate,bs,bank,transaction,FALSE,FALSE,latin
1273,Банка Интеза: Ваш кредитни лимит је повећан на 50.000 RSD. Активирајте сада: https://intesabank.rs/kredit-aktivacija,phishing,sr,unknown,unknown,TRUE,FALSE,cyrillic
1274,Banca Intesa: Vaš kreditni zahtev je odobren. Ugovor je spreman za potpis u filijali Novi Sad. Termin: 25.06.2026 u 11:00h.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1275,А1: Ваш број је успешно пренет из друге мреже. Добродошли у А1 Србија! Почетни бонус: 5 GB интернета. Важи 30 дана.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1276,"МТС: Ваш месечни рачун за јун износи 2.345,67 RSD. Рок плаћања 15.07.2026.",legitimate,sr,telecom,bill,FALSE,TRUE,cyrillic
1277,Parkomat: Parkomat ne šalje SMS poruke s upitom za potvrdu plaćanja.,legitimate,hr,parking,security,FALSE,FALSE,latin
1278,MUP Crne Gore: Lažne poruke o kaznama – provjerite na službenoj stranici Uprave policije.,legitimate,me,police,security,FALSE,FALSE,latin
1279,Yettel: Vaš nalog je označen za dodatnu verifikaciju zbog promene uređaja. Potvrdite identitet putem SMS koda koji stiže na vaš broj.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1280,"UniCredit Bank BiH: Vaša uplata na kredit je evidentirana. Iznos: 150,00 KM.",legitimate,bs,bank,transaction,FALSE,FALSE,latin
1281,Јеттел: Ваш број је успешно пренет из A1 мреже. Добродошли у Yettel! Почетни бонус: 10 GB интернета и 500 минута. Важи 30 дана.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1282,m:tel Crna Gora: Vaš račun je neplaćen. Izbjegnite blokadu: https://mtel-racun.info,phishing,me,telecom,threat,TRUE,TRUE,latin
1283,Apple: Apple ne traži potvrdu identiteta putem SMS linka.,legitimate,neutral,account,security,FALSE,FALSE,latin
1284,RBA: Mreža je detektirala prijavu s nepoznatog uređaja. Potvrdite pristup: http://rba-sigurno.com,phishing,hr,bank,impersonation,TRUE,TRUE,latin
1285,Vaš račun će biti trajno zatvoren za 12h. Potvrdite.,phishing,sr,bank,urgency,FALSE,FALSE,latin
1286,Gomex: Vaša Gomex kartica je povezana sa aplikacijom. Sada primate obavijesti.,legitimate,me,shopping,notification,FALSE,FALSE,latin
1287,OTP banka: Vaš e-banking nalog je uspešno povezan sa m-banking aplikacijom. Sada možete pratiti stanje i vršiti transakcije putem telefona.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1288,Телеком Србија: Ваш мтс број је успешно заштићен PIN кодом. Свака промена пакета захтева унос PIN-а. Заборављен PIN: 0800 100 100,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1289,Čestitamo! Osvojili ste vaučer za RTS. Unesite podatke.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1290,Čestitamo! Osvojili ste vaučer za Gigatron. Unesite.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1291,MUP: Vaša lična karta je prijavljena kao neispravna. Blokirajte i zatražite novu: https://mup.gov.rs/licna-karta-blokada,phishing,sr,unknown,unknown,TRUE,FALSE,latin
1292,Unesite broj kartice i datum rođenja za potvrdu.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1293,NLB: Vaša štednja je prebačena na novi račun sa boljim uslovima (3.5% godišnje). Potvrda u e-banking istoriji.,legitimate,sr,unknown,tricky,FALSE,FALSE,latin
1294,MUP: Obaveštenje: Vaša lična karta je uspešno registrovana u sistemu. Za preuzimanje dokumenta posetite MUP u radno vreme.,legitimate,sr,unknown,unknown,FALSE,FALSE,latin
1295,Čestitamo! Dobili ste iPhone 15 Pro Max. Kliknite za preuzimanje.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1296,Пошта: Ваш пакет је враћен пошиљаоцу јер адреса примаоца није потпуна. За поновну доставу контактирајте пошиљаоца да допуни податке.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1297,МУП: Промјена пребивалишта је успешно регистрована. Нова лична карта ће бити издата са новом адресом. Термин: 15.07.2026.,legitimate,sr,unknown,tricky,FALSE,FALSE,cyrillic
1298,МУП: Ваша лична карта је пријављена као изгубљена. Блокирајте online: https://mup-blokada.info,phishing,sr,police,urgency,TRUE,TRUE,cyrillic
1299,A1: Uspešno ste se pretplatili na opciju 'Roditeljski kontrolor'.,legitimate,sr,telecom,notification,FALSE,FALSE,latin
1300,Čestitamo! Osvojili ste iPhone 15. Preuzmite nagradu pre isteka.,phishing,sr,reward,false_reward,FALSE,FALSE,latin
1301,Yettel: Vaša porudžbina (iPhone 15) je poslata. Tracking: YT448822.,legitimate,sr,shopping,notification,FALSE,FALSE,latin
1302,Unesite broj računa i PIN za odblokadu kartice.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1303,Unesite CVV kod sa poleđine kartice za potvrdu transakcije.,phishing,sr,bank,data_harvesting,FALSE,FALSE,latin
1304,Vaš nalog će biti trajno obrisan za 48h. Potvrdite odmah.,phishing,sr,account,urgency,FALSE,TRUE,latin
1305,DHL: Vaš paket je zadržan. Doplatite 5 EUR za dostavu: https://dhl-dostava.net,phishing,hr,post,urgency,TRUE,TRUE,latin
